snapped_at,price,market_cap,total_volume
04-01-2021,33008.2262,6.14E+11,1.79E+11
05-01-2021,31515.57597,5.86E+11,74657165356
06-01-2021,34082.20605,6.34E+11,67420500716
07-01-2021,36933.52014,6.83E+11,71027195898
08-01-2021,39547.08408,7.35E+11,78642959829
09-01-2021,40815.96185,7.59E+11,82846468856
10-01-2021,40296.529,7.49E+11,55921808672
11-01-2021,38397.89599,7.14E+11,73381123613
12-01-2021,35669.90669,6.63E+11,1.12E+11
13-01-2021,33938.33588,6.30E+11,68954134557
14-01-2021,37456.00773,6.97E+11,65278944794
15-01-2021,39232.74997,7.30E+11,57519444622
16-01-2021,36787.52122,6.84E+11,63450740093
17-01-2021,36254.71308,6.75E+11,55054325262
18-01-2021,35804.26389,6.72E+11,50749258739
19-01-2021,36595.46477,6.83E+11,46769030147
20-01-2021,36104.86386,6.72E+11,51736994549
21-01-2021,35587.4892,6.62E+11,58406615612
22-01-2021,30913.69574,5.75E+11,69415314298
23-01-2021,32957.90878,6.13E+11,69549742252
24-01-2021,32068.08737,5.97E+11,43575409685
25-01-2021,32273.51735,6.01E+11,42810544126
26-01-2021,32375.32006,6.03E+11,50410553261
27-01-2021,32582.10945,6.07E+11,48489676580
28-01-2021,30445.52587,5.67E+11,51514291052
29-01-2021,33128.34753,6.17E+11,51075972572
30-01-2021,34150.81877,6.36E+11,97468515525
31-01-2021,34199.51981,6.37E+11,52001249491
01-02-2021,33064.78677,6.15E+11,42488649643
02-02-2021,33405.99036,6.22E+11,49268860243
03-02-2021,35485.98593,6.61E+11,50730704377
04-02-2021,37494.71762,6.96E+11,49762137494
05-02-2021,36816.50808,6.86E+11,54494811707
06-02-2021,38007.83223,7.06E+11,47446256482
07-02-2021,39279.41287,7.32E+11,57076868562
08-02-2021,38833.34026,7.23E+11,53802559039
09-02-2021,46307.57412,8.62E+11,86994225365
10-02-2021,46569.56483,8.67E+11,78828431117
11-02-2021,44848.69345,8.40E+11,70000356396
12-02-2021,47815.96176,8.91E+11,66187179919
13-02-2021,47414.18626,8.81E+11,61942185129
14-02-2021,46941.29209,8.74E+11,55312381649
15-02-2021,48607.87452,9.06E+11,57738376570
16-02-2021,47898.48703,8.92E+11,61061855794
17-02-2021,49238.13691,9.17E+11,64141133354
18-02-2021,52143.67884,9.72E+11,68478739131
19-02-2021,51733.07554,9.64E+11,58486508606
20-02-2021,56038.72776,1.04E+12,71397235197
21-02-2021,56377.63348,1.05E+12,77351787996
22-02-2021,57669.30353,1.08E+12,61223272211
23-02-2021,54410.85629,1.01E+12,1.02E+11
24-02-2021,48691.89483,9.04E+11,1.17E+11
25-02-2021,49849.37871,9.29E+11,73140585469
26-02-2021,46992.66545,8.76E+11,60355381276
27-02-2021,46551.48748,8.69E+11,74357197464
28-02-2021,46653.5264,8.70E+11,50989764249
01-03-2021,44970.16346,8.38E+11,59679588927
02-03-2021,49787.33996,9.28E+11,63218569172
03-03-2021,48532.23679,9.05E+11,53499537417
04-03-2021,50577.45747,9.43E+11,59212268141
05-03-2021,48727.4512,9.09E+11,60749587836
06-03-2021,49091.81488,9.11E+11,56568112294
07-03-2021,49019.36859,9.17E+11,41478786533
08-03-2021,51313.09262,9.55E+11,46146324828
09-03-2021,52328.53591,9.74E+11,53568946626
10-03-2021,54700.27344,1.02E+12,57418251743
11-03-2021,56020.48772,1.04E+12,63560545037
12-03-2021,57788.8681,1.08E+12,64605228618
13-03-2021,57353.86147,1.07E+12,59984971692
14-03-2021,61315.19793,1.15E+12,67332756651
15-03-2021,59428.96757,1.11E+12,48104078384
16-03-2021,55805.32925,1.05E+12,70594488700
17-03-2021,56830.25334,1.06E+12,63219904254
18-03-2021,59014.92563,1.10E+12,63368268626
19-03-2021,57922.40959,1.08E+12,58387006276
20-03-2021,58243.27061,1.09E+12,51948388931
21-03-2021,58376.15847,1.09E+12,54549112636
22-03-2021,57573.53934,1.07E+12,55664123838
23-03-2021,54370.13756,1.02E+12,62001716795
24-03-2021,54584.86995,1.02E+12,60383378707
25-03-2021,52526.8666,9.83E+11,73029051195
26-03-2021,51416.9083,9.59E+11,63401640503
27-03-2021,55033.10048,1.03E+12,55442557956
28-03-2021,55832.41811,1.04E+12,47285749219
29-03-2021,55728.10133,1.04E+12,49315845081
30-03-2021,57634.92869,1.08E+12,57387039705
31-03-2021,58668.62834,1.10E+12,52387542501
01-04-2021,58817.37389,1.10E+12,57495844478
02-04-2021,58801.19484,1.10E+12,54320681401
03-04-2021,59060.02678,1.10E+12,52224918752
04-04-2021,57060.40665,1.07E+12,52067853988
05-04-2021,58228.80262,1.09E+12,46156767978
06-04-2021,58706.81559,1.10E+12,54670173277
07-04-2021,58062.17872,1.08E+12,61497704158
08-04-2021,56134.41739,1.05E+12,67617613532
09-04-2021,58065.64402,1.08E+12,48714359354
10-04-2021,58152.99326,1.09E+12,45880879042
11-04-2021,59979.39282,1.12E+12,61788197399
12-04-2021,59988.02096,1.12E+12,46792500387
13-04-2021,59911.02059,1.12E+12,55994558889
14-04-2021,63576.67604,1.19E+12,71993120011
15-04-2021,62807.12323,1.17E+12,80157135508
16-04-2021,63179.77245,1.18E+12,60495376851
17-04-2021,61497.29957,1.15E+12,86260673270
18-04-2021,60273.86668,1.13E+12,63808212133
19-04-2021,56288.94534,1.05E+12,1.02E+11
20-04-2021,55721.16605,1.04E+12,66156275210
21-04-2021,56294.72856,1.06E+12,68166802216
22-04-2021,54190.07026,1.01E+12,56115370322
23-04-2021,51965.56643,9.71E+11,77897442832
24-04-2021,51191.1247,9.57E+11,91138220375
25-04-2021,50133.1074,9.37E+11,49296256746
26-04-2021,48981.44139,9.16E+11,46233432154
27-04-2021,53978.80555,1.01E+12,60226926860
28-04-2021,54991.81484,1.03E+12,48468560013
29-04-2021,54810.61385,1.02E+12,48072930663
30-04-2021,53596.70402,1.00E+12,46958036373
01-05-2021,57828.51181,1.08E+12,53879045974
02-05-2021,57812.96916,1.08E+12,43967070046
03-05-2021,56600.74529,1.06E+12,39072664394
04-05-2021,57200.3003,1.07E+12,54132470274
05-05-2021,53464.37022,1.00E+12,71296763919
06-05-2021,57432.10023,1.07E+12,72158368258
07-05-2021,56507.75944,1.06E+12,87510802711
08-05-2021,57361.56904,1.07E+12,68154805947
09-05-2021,58771.88169,1.10E+12,66812167538
10-05-2021,58213.92629,1.09E+12,67906284081
11-05-2021,55901.66759,1.05E+12,76672978748
12-05-2021,56928.97236,1.06E+12,67726708141
13-05-2021,50004.76218,9.36E+11,75523928654
14-05-2021,49972.7954,9.35E+11,1.04E+11
15-05-2021,49913.26314,9.36E+11,56820196965
16-05-2021,46780.9023,8.75E+11,62896879696
17-05-2021,46585.06414,8.72E+11,70636455914
18-05-2021,43780.8256,8.19E+11,84054878924
19-05-2021,43091.04145,8.01E+11,65037066859
20-05-2021,37287.3914,6.98E+11,1.41E+11
21-05-2021,40437.7301,7.60E+11,95001812131
22-05-2021,37339.6342,6.99E+11,88706010988
23-05-2021,37520.31768,7.02E+11,61178935274
24-05-2021,34977.5278,6.55E+11,84358034876
25-05-2021,38642.4423,7.23E+11,71163197727
26-05-2021,38210.80522,7.15E+11,48724794158
27-05-2021,39406.93424,7.38E+11,47026386118
28-05-2021,38642.89555,7.23E+11,40836817156
29-05-2021,35710.22094,6.69E+11,49991590068
30-05-2021,34775.07941,6.54E+11,43184025045
31-05-2021,35714.75202,6.69E+11,30650274658
01-06-2021,37340.67927,6.99E+11,37950798680
02-06-2021,36680.0682,6.89E+11,33536905028
03-06-2021,37685.71798,7.05E+11,31240691604
04-06-2021,39151.31618,7.33E+11,33396718845
05-06-2021,36938.72031,6.92E+11,39345490149
06-06-2021,35546.98596,6.63E+11,34068172836
07-06-2021,35834.47447,6.71E+11,27689283071
08-06-2021,33451.38341,6.27E+11,33345528753
09-06-2021,33557.15068,6.29E+11,46727462986
10-06-2021,37553.64376,7.05E+11,54511387836
11-06-2021,36903.30491,6.92E+11,42952476855
12-06-2021,37289.43252,6.99E+11,36358044263
13-06-2021,35666.14978,6.68E+11,35710196743
14-06-2021,39147.70568,7.33E+11,38185633278
15-06-2021,40624.51305,7.61E+11,45836408439
16-06-2021,40378.20255,7.57E+11,36706248352
17-06-2021,38321.45466,7.18E+11,36563438890
18-06-2021,38193.61914,7.16E+11,36330237284
19-06-2021,35881.11137,6.74E+11,35162612173
20-06-2021,35581.64227,6.67E+11,28858979692
21-06-2021,35787.07741,6.71E+11,35609127164
22-06-2021,31711.93547,5.98E+11,51873870277
23-06-2021,32507.73871,6.07E+11,57443014758
24-06-2021,33702.61779,6.32E+11,39798236962
25-06-2021,34675.44911,6.50E+11,31862051544
26-06-2021,31943.13647,5.99E+11,38635245431
27-06-2021,32023.9739,6.00E+11,36873109420
28-06-2021,34607.29327,6.49E+11,34335452117
29-06-2021,34556.84213,6.48E+11,32453802891
30-06-2021,35968.99367,6.74E+11,35121257876
01-07-2021,35171.4863,6.60E+11,31024153847
02-07-2021,33677.56624,6.30E+11,29129630236
03-07-2021,33950.78656,6.34E+11,25084046353
04-07-2021,34729.89078,6.50E+11,22986053605
05-07-2021,35394.21307,6.64E+11,22727930418
06-07-2021,33928.13422,6.36E+11,25894820185
07-07-2021,34149.98981,6.40E+11,26106856612
08-07-2021,33932.25464,6.36E+11,23692220470
09-07-2021,32933.5782,6.18E+11,29065577052
10-07-2021,33971.29775,6.37E+11,24282108111
11-07-2021,33704.53847,6.32E+11,20558304484
12-07-2021,34299.93802,6.43E+11,17798828844
13-07-2021,33262.65435,6.23E+11,21683885321
